pqb,prb,pwr,pte,pol,pp,pk,pdl,plb,pdb,Speed,Height,Weight,Injury,Stamina,Short Route,Medium Route,Deep Route,Power Run,Speed Run,Short Pass,Medium Pass,Deep Pass,Run Block,Pass Block,Run Rush,Pass Rush,Tackle,Man Coverage,Zone Coverage,Kick Power,Kick Accuracy,Salary
0,0,1,0,0,0,0,0,0,0,0.76,0.733333333,0.245454545,0.571428571,0.527777778,0.772727273,0.766666667,0.775280899,0.642857143,0.746835443,0.106382979,0.053763441,0.02247191,0.450549451,0.409090909,0.282352941,0.25,0.195121951,0.108695652,0.2,0.086956522,0.139784946,0.193308226
0,0,0,0,0,0,0,0,0,1,0.84,0.466666667,0.204545455,0.785714286,0.611111111,0.465909091,0.444444444,0.404494382,0.476190476,0.620253165,0.053191489,0.053763441,0.06741573,0.307692308,0.295454545,0.611764706,0.602272727,0.646341463,0.619565217,0.633333333,0.097826087,0.064516129,0.223256366
0,0,0,1,0,0,0,0,0,0,0.7,0.8,0.363636364,0.464285714,0.583333333,0.727272727,0.722222222,0.707865169,0.607142857,0.64556962,0.010638298,0.010752688,0.02247191,0.56043956,0.511363636,0.305882353,0.284090909,0.243902439,0.184782609,0.155555556,0.065217391,0.075268817,0.227700401
0,0,0,1,0,0,0,0,0,0,0.7,0.666666667,0.409090909,0.678571429,0.611111111,0.715909091,0.688888889,0.674157303,0.630952381,0.696202532,0.106382979,0.053763441,0.02247191,0.604395604,0.556818182,0.305882353,0.306818182,0.256097561,0.108695652,0.166666667,0.119565217,0.086021505,0.429231095
0,0,1,0,0,0,0,0,0,0,0.74,0.4,0.159090909,0.928571429,0.555555556,0.772727273,0.777777778,0.764044944,0.630952381,0.721518987,0.382978723,0.344086022,0.337078652,0.516483516,0.465909091,0.388235294,0.386363636,0.243902439,0.108695652,0.211111111,0.141304348,0.172043011,0.229152166
0,0,0,0,1,0,0,0,0,0,0.36,0.733333333,0.681818182,0.785714286,0.777777778,0.056818182,0.055555556,0.056179775,0.095238095,0.088607595,0.010638298,0.010752688,0.02247191,0.681318681,0.738636364,0.152941176,0.159090909,0.12195122,0.076086957,0.055555556,0.054347826,0.064516129,0.410062581
0,0,0,0,1,0,0,0,0,0,0.38,0.933333333,0.668181818,0.75,0.416666667,0.113636364,0.077777778,0.06741573,0.05952381,0.050632911,0.010638298,0.010752688,0.02247191,0.571428571,0.659090909,0.211764706,0.159090909,0.158536585,0.043478261,0.044444444,0.076086957,0.075268817,0.410062581
0,0,0,0,0,0,0,0,1,0,0.72,0.466666667,0.331818182,0.821428571,0.861111111,0.397727273,0.355555556,0.359550562,0.238095238,0.341772152,0.010638298,0.010752688,0.02247191,0.417582418,0.409090909,0.905882353,0.863636364,0.93902439,0.706521739,0.8,0.076086957,0.064516129,0.126569386
0,0,0,0,0,0,0,0,1,0,0.72,0.6,0.495454545,0.785714286,0.666666667,0.318181818,0.277777778,0.280898876,0.44047619,0.556962025,0.010638298,0.010752688,0.02247191,0.417582418,0.409090909,0.870588235,0.875,0.865853659,0.489130435,0.577777778,0.184782609,0.172043011,0.718387968
0,0,0,0,0,0,0,0,0,1,0.82,0.333333333,0.163636364,0.642857143,0.694444444,0.477272727,0.433333333,0.393258427,0.452380952,0.607594937,0.010638298,0.010752688,0.02247191,0.120879121,0.045454545,0.552941176,0.625,0.634146341,0.684782609,0.622222222,0.119565217,0.11827957,0.218672704
0,0,0,0,0,0,0,0,0,1,0.7,0.533333333,0.172727273,0.714285714,0.583333333,0.511363636,0.477777778,0.426966292,0.523809524,0.683544304,0.010638298,0.010752688,0.02247191,0.307692308,0.295454545,0.588235294,0.602272727,0.670731707,0.597826087,0.677777778,0.086956522,0.086021505,0.37261704
0,0,0,0,1,0,0,0,0,0,0.46,0.666666667,0.659090909,0.607142857,0.5,0.136363636,0.1,0.08988764,0.130952381,0.17721519,0.010638298,0.010752688,0.02247191,0.615384615,0.636363636,0.435294118,0.386363636,0.390243902,0.076086957,0.144444444,0.184782609,0.172043011,0.245532102
0,0,0,0,1,0,0,0,0,0,0.1,0.8,0.736363636,0.75,0.416666667,0.102272727,0.1,0.08988764,0.119047619,0.037974684,0.010638298,0.010752688,0.02247191,0.626373626,0.568181818,0.235294118,0.193181818,0.219512195,0.054347826,0.033333333,0.108695652,0.064516129,0.207381896
0,0,0,1,0,0,0,0,0,0,0.62,0.866666667,0.409090909,0.571428571,0.527777778,0.636363636,0.622222222,0.584269663,0.595238095,0.632911392,0.085106383,0.053763441,0.02247191,0.637362637,0.602272727,0.388235294,0.397727273,0.353658537,0.076086957,0.088888889,0.315217391,0.268817204,0.421322254
0,0,0,0,0,0,0,1,0,0,0.5,0.6,0.55,0.678571429,0.527777778,0.306818182,0.3,0.280898876,0.333333333,0.379746835,0.010638298,0.010752688,0.02247191,0.417582418,0.409090909,0.858823529,0.806818182,0.865853659,0.173913043,0.377777778,0.119565217,0.043010753,0.677689059
0,0,1,0,0,0,0,0,0,0,0.78,0.6,0.25,0.607142857,0.555555556,0.784090909,0.777777778,0.786516854,0.666666667,0.759493671,0.159574468,0.107526882,0.123595506,0.527472527,0.272727273,0.270588235,0.261363636,0.256097561,0.054347826,0.033333333,0.130434783,0.096774194,0.447794132
0,0,0,1,0,0,0,0,0,0,0.7,0.933333333,0.35,0.464285714,0.638888889,0.727272727,0.711111111,0.685393258,0.642857143,0.708860759,0.106382979,0.053763441,0.02247191,0.56043956,0.556818182,0.294117647,0.284090909,0.292682927,0.097826087,0.155555556,0.152173913,0.139784946,0.324387381
0,0,0,0,0,0,0,0,0,1,0.66,0.4,0.190909091,0.714285714,0.555555556,0.477272727,0.444444444,0.426966292,0.523809524,0.64556962,0.287234043,0.204301075,0.191011236,0.307692308,0.295454545,0.635294118,0.625,0.731707317,0.630434783,0.677777778,0.141304348,0.129032258,0.37261704
0,0,0,0,0,0,0,0,0,1,0.84,0.466666667,0.204545455,0.714285714,0.722222222,0.443181818,0.433333333,0.426966292,0.416666667,0.556962025,0.010638298,0.010752688,0.02247191,0.307692308,0.295454545,0.564705882,0.579545455,0.682926829,0.586956522,0.644444444,0.380434783,0.333333333,0.416202388
0,1,0,0,0,0,0,0,0,0,0.72,0.4,0.272727273,0.642857143,0.611111111,0.522727273,0.5,0.438202247,0.821428571,0.810126582,0.159574468,0.107526882,0.06741573,0.340659341,0.465909091,0.352941176,0.352272727,0.365853659,0.195652174,0.277777778,0.141304348,0.107526882,0.185727237
0,0,0,0,0,0,0,0,1,0,0.68,0.533333333,0.409090909,0.607142857,0.638888889,0.295454545,0.255555556,0.258426966,0.273809524,0.227848101,0.010638298,0.010752688,0.02247191,0.417582418,0.409090909,0.870588235,0.852272727,0.890243902,0.510869565,0.555555556,0.217391304,0.193548387,0.742200682
0,0,0,0,0,0,1,0,0,0,0.48,0.533333333,0.15,0.535714286,0.694444444,0.136363636,0.155555556,0.157303371,0.071428571,0.050632911,0.319148936,0.268817204,0.235955056,0.142857143,0.125,0.105882353,0.090909091,0.158536585,0.054347826,0.144444444,0.934782609,0.795698925,0.52341759
0,0,0,0,0,0,0,0,0,1,0.94,0.4,0.118181818,0.571428571,0.722222222,0.522727273,0.488888889,0.483146067,0.464285714,0.632911392,0.127659574,0.096774194,0.08988764,0.307692308,0.261363636,0.411764706,0.534090909,0.56097561,0.608695652,0.655555556,0.163043478,0.150537634,0.318243264
0,0,0,0,0,0,0,1,0,0,0.28,0.6,0.659090909,0.535714286,0.25,0.136363636,0.111111111,0.112359551,0.166666667,0.139240506,0.010638298,0.010752688,0.02247191,0.417582418,0.409090909,0.741176471,0.727272727,0.768292683,0.108695652,0.2,0.152173913,0.150537634,0.369889835
0,0,1,0,0,0,0,0,0,0,0.72,0.533333333,0.159090909,0.714285714,0.583333333,0.693181818,0.688888889,0.662921348,0.595238095,0.721518987,0.106382979,0.053763441,0.056179775,0.43956044,0.318181818,0.223529412,0.238636364,0.243902439,0.119565217,0.188888889,0.097826087,0.096774194,0.318243264
0,0,0,0,0,0,0,0,0,1,0.8,0.4,0.163636364,0.607142857,0.805555556,0.397727273,0.355555556,0.337078652,0.488095238,0.64556962,0.010638298,0.010752688,0.02247191,0.373626374,0.295454545,0.470588235,0.590909091,0.573170732,0.836956522,0.888888889,0.086956522,0.086021505,0.470745305
1,0,0,0,0,0,0,0,0,0,0.5,0.466666667,0.236363636,0.5,0.277777778,0.227272727,0.244444444,0.235955056,0.452380952,0.594936709,0.840425532,0.76344086,0.775280899,0.10989011,0.102272727,0.2,0.181818182,0.146341463,0.076086957,0.166666667,0.25,0.258064516,0.420546182
0,0,0,0,0,0,0,0,0,1,0.9,0.466666667,0.177272727,0.75,0.694444444,0.511363636,0.5,0.483146067,0.488095238,0.632911392,0.393617021,0.322580645,0.292134831,0.307692308,0.295454545,0.458823529,0.602272727,0.548780488,0.717391304,0.733333333,0.152173913,0.161290323,0.456563367
0,0,0,0,0,0,0,0,1,0,0.8,0.666666667,0.454545455,0.571428571,0.555555556,0.568181818,0.555555556,0.528089888,0.55952381,0.620253165,0.212765957,0.182795699,0.191011236,0.516483516,0.488636364,0.694117647,0.75,0.780487805,0.434782609,0.5,0.141304348,0.150537634,0.447147119
0,0,0,0,0,0,0,0,0,1,0.86,0.466666667,0.213636364,0.607142857,0.722222222,0.431818182,0.411111111,0.359550562,0.535714286,0.658227848,0.010638298,0.010752688,0.02247191,0.307692308,0.295454545,0.576470588,0.625,0.670731707,0.630434783,0.7,0.130434783,0.053763441,0.423626006
0,0,0,0,1,0,0,0,0,0,0.28,0.733333333,0.790909091,0.678571429,0.583333333,0.102272727,0.066666667,0.06741573,0.05952381,0.025316456,0.010638298,0.010752688,0.02247191,0.637362637,0.704545455,0.211764706,0.181818182,0.182926829,0.076086957,0.066666667,0.086956522,0.064516129,0.209049357
0,0,0,0,0,0,0,1,0,0,0.44,0.933333333,0.554545455,0.857142857,0.555555556,0.170454545,0.144444444,0.146067416,0.261904762,0.202531646,0.010638298,0.010752688,0.02247191,0.417582418,0.409090909,0.905882353,0.886363636,0.902439024,0.163043478,0.222222222,0.25,0.258064516,0.126569386
0,0,0,0,0,0,0,0,0,1,0.88,0.2,0.045454545,0.5,0.666666667,0.431818182,0.433333333,0.471910112,0.380952381,0.607594937,0.010638298,0.010752688,0.02247191,0.307692308,0.295454545,0.552941176,0.613636364,0.646341463,0.641304348,0.6,0.076086957,0.075268817,0.207381896
0,0,0,0,0,0,0,1,0,0,0.34,0.666666667,0.704545455,0.821428571,0.527777778,0.125,0.1,0.08988764,0.142857143,0.139240506,0.010638298,0.010752688,0.02247191,0.417582418,0.409090909,0.905882353,0.875,0.902439024,0.184782609,0.311111111,0.086956522,0.096774194,0.70932157
0,0,0,0,1,0,0,0,0,0,0.38,0.6,0.7,0.571428571,0.583333333,0.261363636,0.222222222,0.179775281,0.261904762,0.329113924,0,0,0.011235955,0.67032967,0.704545455,0.282352941,0.329545455,0.317073171,0.065217391,0.044444444,0.217391304,0.096774194,0.346016104
0,0,0,0,0,0,1,0,0,0,0.4,0.333333333,0.109090909,0.392857143,0.444444444,0.068181818,0.088888889,0.08988764,0.071428571,0.050632911,0.29787234,0.107526882,0.123595506,0.098901099,0.090909091,0.176470588,0.193181818,0.170731707,0.065217391,0.111111111,0.97826087,0.795698925,0.260257316
0,0,0,0,0,0,0,0,0,1,0.84,0.333333333,0.172727273,0.678571429,0.75,0.511363636,0.466666667,0.426966292,0.464285714,0.582278481,0.010638298,0.010752688,0.02247191,0.307692308,0.295454545,0.388235294,0.511363636,0.475609756,0.880434783,0.811111111,0.097826087,0.086021505,0.818886115
0,0,0,0,1,0,0,0,0,0,0.26,0.733333333,0.677272727,0.464285714,0.555555556,0.102272727,0.1,0.101123596,0.178571429,0.101265823,0.010638298,0.010752688,0.02247191,0.714285714,0.613636364,0.352941176,0.306818182,0.304878049,0.054347826,0.077777778,0.043478261,0.043010753,0.437774094
0,0,0,0,0,0,0,0,0,1,0.9,0.466666667,0.145454545,0.678571429,0.888888889,0.477272727,0.466666667,0.516853933,0.55952381,0.746835443,0.010638298,0.010752688,0.02247191,0.120879121,0.181818182,0.576470588,0.647727273,0.646341463,0.858695652,0.811111111,0.163043478,0.193548387,0.463392137
0,0,0,0,0,0,0,0,0,1,0.8,0.333333333,0.181818182,0.642857143,0.694444444,0.443181818,0.366666667,0.348314607,0.428571429,0.607594937,0.010638298,0.010752688,0.02247191,0.307692308,0.295454545,0.447058824,0.579545455,0.597560976,0.652173913,0.733333333,0.076086957,0.064516129,0.218672704
0,0,0,0,0,0,0,0,1,0,0.68,0.666666667,0.409090909,0.642857143,0.638888889,0.318181818,0.277777778,0.280898876,0.357142857,0.443037975,0.010638298,0.010752688,0.02247191,0.417582418,0.409090909,0.811764706,0.784090909,0.853658537,0.543478261,0.622222222,0.141304348,0.086021505,0.218672704
0,0,0,0,0,0,0,1,0,0,0.54,0.733333333,0.590909091,0.571428571,0.444444444,0.159090909,0.144444444,0.134831461,0.19047619,0.227848101,0.010638298,0.010752688,0.02247191,0.417582418,0.409090909,0.776470588,0.75,0.792682927,0.27173913,0.422222222,0.25,0.258064516,0.486668103
0,0,1,0,0,0,0,0,0,0,0.92,0.666666667,0.340909091,0.857142857,0.694444444,0.875,0.866666667,0.898876404,0.821428571,0.860759494,0.138297872,0.086021505,0.06741573,0.494505495,0.375,0.305882353,0.295454545,0.243902439,0.108695652,0.244444444,0.119565217,0.075268817,0.743141707
0,0,1,0,0,0,0,0,0,0,0.84,0.533333333,0.181818182,0.535714286,0.527777778,0.659090909,0.666666667,0.662921348,0.547619048,0.670886076,0.106382979,0.053763441,0.02247191,0.461538462,0.352272727,0.305882353,0.306818182,0.304878049,0.358695652,0.311111111,0.173913043,0.172043011,0.185727237
0,0,0,0,0,0,0,0,0,1,0.86,0.266666667,0.136363636,0.678571429,0.555555556,0.409090909,0.366666667,0.325842697,0.523809524,0.64556962,0.010638298,0.010752688,0.02247191,0.307692308,0.238636364,0.447058824,0.534090909,0.56097561,0.608695652,0.622222222,0.065217391,0.064516129,0.30252199
0,0,0,0,1,0,0,0,0,0,0.4,0.733333333,0.590909091,0.535714286,0.416666667,0.204545455,0.166666667,0.168539326,0.107142857,0.063291139,0.010638298,0.010752688,0.02247191,0.615384615,0.579545455,0.352941176,0.272727273,0.256097561,0.086956522,0.088888889,0.065217391,0.053763441,0.32810008
0,0,0,0,0,0,0,0,0,1,0.82,0.4,0.127272727,0.428571429,0.694444444,0.329545455,0.288888889,0.292134831,0.380952381,0.582278481,0.010638298,0.010752688,0.02247191,0.120879121,0.011363636,0.4,0.477272727,0.5,0.663043478,0.6,0.032608696,0.053763441,0.218672704
0,0,0,1,0,0,0,0,0,0,0.7,0.733333333,0.386363636,0.607142857,0.416666667,0.670454545,0.655555556,0.651685393,0.666666667,0.708860759,0.223404255,0.193548387,0.134831461,0.527472527,0.454545455,0.635294118,0.613636364,0.695121951,0.163043478,0.233333333,0.130434783,0.129032258,0.218672704
0,0,0,0,0,0,1,0,0,0,0.3,0.466666667,0.281818182,0.5,0.388888889,0.159090909,0.177777778,0.179775281,0.154761905,0.189873418,0.319148936,0.268817204,0.235955056,0.087912088,0.068181818,0.176470588,0.227272727,0.195121951,0.108695652,0.144444444,0.913043478,0.838709677,0.342737287
1,0,0,0,0,0,0,0,0,0,0.78,0.6,0.213636364,0.785714286,0.666666667,0.261363636,0.255555556,0.235955056,0.488095238,0.620253165,0.819148936,0.795698925,0.842696629,0.120879121,0.056818182,0.164705882,0.159090909,0.158536585,0.054347826,0.055555556,0.130434783,0.096774194,0.440174403
0,0,0,0,0,0,0,0,0,1,0.88,0.466666667,0.15,0.535714286,0.694444444,0.306818182,0.3,0.258426966,0.345238095,0.569620253,0.010638298,0.010752688,0.02247191,0.307692308,0.295454545,0.494117647,0.568181818,0.658536585,0.706521739,0.677777778,0.130434783,0.064516129,0.431414196
0,0,0,0,0,0,0,0,0,1,0.9,0.2,0.090909091,0.642857143,0.694444444,0.590909091,0.566666667,0.595505618,0.535714286,0.721518987,0.010638298,0.010752688,0.02247191,0.307692308,0.295454545,0.458823529,0.556818182,0.573170732,0.673913043,0.611111111,0.076086957,0.075268817,0.401895138
0,0,0,0,0,0,0,0,1,0,0.54,0.6,0.422727273,0.75,0.416666667,0.181818182,0.177777778,0.146067416,0.285714286,0.367088608,0.106382979,0.053763441,0.011235955,0.417582418,0.409090909,0.741176471,0.727272727,0.804878049,0.336956522,0.411111111,0.163043478,0.150537634,0.207381896
0,0,0,0,0,0,0,1,0,0,0.5,0.6,0.590909091,0.678571429,0.388888889,0.193181818,0.188888889,0.191011236,0.357142857,0.278481013,0.053191489,0.010752688,0.02247191,0.417582418,0.409090909,0.741176471,0.704545455,0.780487805,0.22826087,0.322222222,0.086956522,0.086021505,0.207381896
0,0,0,0,1,0,0,0,0,0,0.16,0.666666667,0.795454545,0.428571429,0.472222222,0.090909091,0.055555556,0.056179775,0.083333333,0.050632911,0.010638298,0.010752688,0.02247191,0.626373626,0.602272727,0.047058824,0.102272727,0.06097561,0.119565217,0.055555556,0.076086957,0.247311828,0.218672704
0,0,0,0,0,0,0,1,0,0,0.36,0.533333333,0.704545455,0.678571429,0.111111111,0.113636364,0.088888889,0.078651685,0.142857143,0.164556962,0.021276596,0.010752688,0.011235955,0.417582418,0.352272727,0.776470588,0.681818182,0.743902439,0.076086957,0.088888889,0.108695652,0.064516129,0.423626006
0,0,0,0,0,0,0,0,0,1,0.8,0.333333333,0.136363636,0.821428571,0.694444444,0.511363636,0.488888889,0.483146067,0.464285714,0.620253165,0.010638298,0.010752688,0.02247191,0.307692308,0.238636364,0.564705882,0.522727273,0.646341463,0.597826087,0.677777778,0.152173913,0.086021505,0.423626006
0,0,0,0,1,0,0,0,0,0,0.28,0.6,0.690909091,0.464285714,0.527777778,0.136363636,0.122222222,0.123595506,0.011904762,0,0.010638298,0.010752688,0.02247191,0.659340659,0.704545455,0.176470588,0.136363636,0.146341463,0.076086957,0.055555556,0.097826087,0.064516129,0.276792109
0,0,0,0,0,0,0,1,0,0,0.6,0.6,0.468181818,0.535714286,0.361111111,0.420454545,0.377777778,0.370786517,0.297619048,0.455696203,0.010638298,0.010752688,0.02247191,0.417582418,0.409090909,0.764705882,0.772727273,0.804878049,0.380434783,0.477777778,0.152173913,0.129032258,0.418587747
0,0,0,0,0,0,0,1,0,0,0.54,0.533333333,0.568181818,0.785714286,0.277777778,0.193181818,0.177777778,0.146067416,0.202380952,0.113924051,0.010638298,0.010752688,0.02247191,0.417582418,0.409090909,0.705882353,0.693181818,0.743902439,0.173913043,0.166666667,0.043478261,0.075268817,0.30252199
0,0,0,0,0,0,0,0,0,1,0.88,0.533333333,0.15,0.642857143,0.638888889,0.5,0.488888889,0.483146067,0.571428571,0.670886076,0.106382979,0.053763441,0.06741573,0.307692308,0.295454545,0.552941176,0.579545455,0.609756098,0.619565217,0.7,0.130434783,0.107526882,0.43983391
0,0,0,0,0,0,0,1,0,0,0.56,0.666666667,0.631818182,0.785714286,0.277777778,0.136363636,0.111111111,0.101123596,0.154761905,0.17721519,0.010638298,0.010752688,0.02247191,0.417582418,0.409090909,0.729411765,0.738636364,0.804878049,0.108695652,0.1,0.108695652,0.086021505,0.417001849
0,0,0,1,0,0,0,0,0,0,0.66,0.733333333,0.354545455,0.5,0.527777778,0.693181818,0.677777778,0.651685393,0.571428571,0.632911392,0.106382979,0.053763441,0.02247191,0.571428571,0.556818182,0.411764706,0.329545455,0.390243902,0.097826087,0.155555556,0.152173913,0.139784946,0.229152166
1,0,0,0,0,0,0,0,0,0,0.88,0.6,0.309090909,0.75,0.722222222,0.170454545,0.166666667,0.157303371,0.607142857,0.797468354,0.85106383,0.795698925,0.876404494,0.252747253,0.079545455,0.141176471,0.147727273,0.134146341,0.130434783,0.133333333,0.130434783,0.129032258,0.527212374
0,1,0,0,0,0,0,0,0,0,0.78,0.466666667,0.340909091,0.571428571,0.583333333,0.522727273,0.488888889,0.449438202,0.892857143,0.886075949,0.138297872,0.096774194,0.06741573,0.450549451,0.522727273,0.282352941,0.284090909,0.280487805,0.163043478,0.266666667,0.130434783,0.11827957,0.227700401
0,0,0,0,1,0,0,0,0,0,0.4,0.666666667,0.690909091,0.714285714,0.472222222,0.090909091,0.055555556,0.056179775,0.071428571,0.025316456,0.010638298,0.010752688,0.02247191,0.626373626,0.590909091,0.247058824,0.25,0.170731707,0.086956522,0.088888889,0.076086957,0.043010753,0.218672704
0,0,0,0,1,0,0,0,0,0,0.2,0.666666667,0.813636364,0.892857143,0.861111111,0.045454545,0.011111111,0.011235955,0.119047619,0.050632911,0.010638298,0.010752688,0.02247191,0.747252747,0.875,0.117647059,0.090909091,0.109756098,0.086956522,0.088888889,0.119565217,0.107526882,0.340060125
0,0,0,0,1,0,0,0,0,0,0.28,0.8,0.686363636,0.714285714,0.5,0.090909091,0.1,0.08988764,0.142857143,0.050632911,0.021276596,0.021505376,0.033707865,0.681318681,0.602272727,0.282352941,0.25,0.207317073,0.054347826,0.033333333,0.065217391,0.053763441,0.207381896
0,0,0,0,0,0,0,0,0,1,0.88,0.466666667,0.204545455,0.535714286,0.722222222,0.431818182,0.433333333,0.415730337,0.404761905,0.582278481,0.010638298,0.010752688,0.02247191,0.197802198,0.181818182,0.470588235,0.534090909,0.585365854,0.706521739,0.722222222,0.119565217,0.11827957,0.525137467
0,0,0,0,0,0,0,1,0,0,0.4,0.4,0.886363636,0.428571429,0.305555556,0.102272727,0.077777778,0.06741573,0.238095238,0.164556962,0.010638298,0.010752688,0.02247191,0.417582418,0.397727273,0.870588235,0.852272727,0.87804878,0.152173913,0.222222222,0.173913043,0.139784946,0.250607438
1,0,0,0,0,0,0,0,0,0,0.52,0.533333333,0.190909091,0.642857143,0.138888889,0.284090909,0.255555556,0.247191011,0.345238095,0.443037975,0.787234043,0.709677419,0.786516854,0.098901099,0.090909091,0.2,0.193181818,0.219512195,0.065217391,0.088888889,0.152173913,0.129032258,0.218672704
0,0,0,0,0,0,0,0,1,0,0.7,0.533333333,0.313636364,0.571428571,0.666666667,0.318181818,0.3,0.303370787,0.428571429,0.544303797,0.010638298,0.010752688,0.02247191,0.384615385,0.238636364,0.776470588,0.75,0.829268293,0.619565217,0.677777778,0.119565217,0.107526882,0.227700401
0,0,0,0,0,0,0,0,1,0,0.56,0.666666667,0.445454545,0.607142857,0.416666667,0.113636364,0.1,0.08988764,0.214285714,0.278481013,0.010638298,0.010752688,0.02247191,0.417582418,0.409090909,0.8,0.761363636,0.817073171,0.25,0.4,0.130434783,0.161290323,0.417399943
0,0,1,0,0,0,0,0,0,0,0.92,0.466666667,0.136363636,0.535714286,0.388888889,0.636363636,0.655555556,0.696629213,0.476190476,0.64556962,0.265957447,0.225806452,0.179775281,0.362637363,0.238636364,0.164705882,0.136363636,0.097560976,0.195652174,0.166666667,0.141304348,0.129032258,0.30252199
0,0,1,0,0,0,0,0,0,0,0.78,0.4,0.2,0.714285714,0.472222222,0.738636364,0.744444444,0.741573034,0.607142857,0.746835443,0.414893617,0.344086022,0.325842697,0.505494505,0.363636364,0.247058824,0.261363636,0.219512195,0.108695652,0.166666667,0.130434783,0.096774194,0.207381896
0,0,0,0,0,0,0,1,0,0,0.64,0.666666667,0.481818182,0.821428571,0.555555556,0.272727273,0.233333333,0.202247191,0.226190476,0.379746835,0.010638298,0.010752688,0.02247191,0.417582418,0.409090909,0.764705882,0.75,0.792682927,0.402173913,0.5,0.184782609,0.107526882,0.221744422
0,0,0,1,0,0,0,0,0,0,0.7,0.666666667,0.386363636,0.642857143,0.527777778,0.681818182,0.655555556,0.629213483,0.630952381,0.721518987,0.106382979,0.053763441,0.02247191,0.516483516,0.602272727,0.364705882,0.409090909,0.341463415,0.130434783,0.188888889,0.086956522,0.139784946,0.401895138
0,0,1,0,0,0,0,0,0,0,0.84,0.133333333,0.068181818,0.642857143,0.555555556,0.715909091,0.733333333,0.741573034,0.547619048,0.772151899,0.35106383,0.290322581,0.258426966,0.384615385,0.25,0.188235294,0.215909091,0.182926829,0.086956522,0.111111111,0.152173913,0.129032258,0.410062581
0,0,0,0,0,0,0,0,0,1,0.82,0.4,0.136363636,0.75,0.694444444,0.534090909,0.522222222,0.494382022,0.488095238,0.632911392,0.031914894,0.010752688,0.011235955,0.307692308,0.238636364,0.541176471,0.568181818,0.62195122,0.652173913,0.7,0.086956522,0.096774194,0.423626006
0,0,0,0,0,0,0,1,0,0,0.6,0.6,0.681818182,0.5,0.25,0.261363636,0.255555556,0.202247191,0.345238095,0.379746835,0.010638298,0.010752688,0.02247191,0.417582418,0.409090909,0.717647059,0.704545455,0.743902439,0.163043478,0.211111111,0.141304348,0.129032258,0.218672704
0,1,0,0,0,0,0,0,0,0,0.8,0.266666667,0.263636364,0.928571429,0.722222222,0.602272727,0.566666667,0.528089888,0.94047619,0.898734177,0.159574468,0.107526882,0.06741573,0.417582418,0.5,0.352941176,0.375,0.365853659,0.076086957,0.1,0.097826087,0.064516129,0.418587747
0,0,0,0,0,1,0,0,0,0,0.44,0.6,0.190909091,0.964285714,0.611111111,0.329545455,0.344444444,0.348314607,0.297619048,0.303797468,0.265957447,0.268817204,0.235955056,0.197802198,0.113636364,0.188235294,0.204545455,0.280487805,0.065217391,0.2,0.945652174,0.88172043,0.459571746
0,0,0,0,0,0,0,0,0,1,0.82,0.266666667,0.15,0.5,0.722222222,0.386363636,0.366666667,0.325842697,0.5,0.556962025,0.010638298,0.010752688,0.02247191,0.307692308,0.363636364,0.505882353,0.534090909,0.634146341,0.641304348,0.7,0.086956522,0.096774194,0.218672704
0,0,0,1,0,0,0,0,0,0,0.36,0.466666667,0.409090909,0.75,0.138888889,0.375,0.344444444,0.314606742,0.297619048,0.316455696,0.053191489,0.010752688,0.02247191,0.428571429,0.511363636,0.411764706,0.397727273,0.451219512,0.108695652,0.133333333,0.076086957,0.096774194,0.218672704
0,1,0,0,0,0,0,0,0,0,0.74,0.4,0.204545455,0.5,0.527777778,0.613636364,0.588888889,0.561797753,0.80952381,0.797468354,0.340425532,0.322580645,0.202247191,0.307692308,0.488636364,0.235294118,0.261363636,0.243902439,0.119565217,0.188888889,0.043478261,0.086021505,0.229152166
0,1,0,0,0,0,0,0,0,0,0.8,0.333333333,0.290909091,0.785714286,0.527777778,0.511363636,0.477777778,0.449438202,0.833333333,0.810126582,0.20212766,0.161290323,0.112359551,0.417582418,0.545454545,0.317647059,0.352272727,0.353658537,0.27173913,0.333333333,0.076086957,0.064516129,0.423626006
0,0,0,0,0,0,0,0,0,1,0.78,0.4,0.209090909,0.714285714,0.527777778,0.443181818,0.411111111,0.382022472,0.464285714,0.556962025,0.414893617,0.35483871,0.337078652,0.252747253,0.181818182,0.552941176,0.556818182,0.634146341,0.663043478,0.622222222,0.119565217,0.11827957,0.370986842
0,0,0,0,0,1,0,0,0,0,0.72,0.266666667,0.15,0.714285714,0.583333333,0.102272727,0.111111111,0.101123596,0.035714286,0.101265823,0.287234043,0.225806452,0.213483146,0.10989011,0.034090909,0.129411765,0.125,0.109756098,0.065217391,0.055555556,1,0.88172043,0.364848601
0,0,0,0,0,0,0,0,0,1,0.78,0.333333333,0.181818182,0.75,0.694444444,0.352272727,0.344444444,0.348314607,0.452380952,0.594936709,0.010638298,0.010752688,0.02247191,0.307692308,0.295454545,0.588235294,0.545454545,0.658536585,0.641304348,0.644444444,0.163043478,0.193548387,0.416602666
1,0,0,0,0,0,0,0,0,0,0.72,0.6,0.259090909,0.821428571,0.638888889,0.170454545,0.177777778,0.168539326,0.571428571,0.708860759,0.79787234,0.731182796,0.741573034,0.164835165,0.102272727,0.211764706,0.215909091,0.182926829,0.054347826,0.166666667,0.141304348,0.107526882,0.406250722
